trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
624,False,"{'a': 0.002, 'e': 0.2876531111451154}",30,0,5.785708610772328,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
625,False,"{'a': 0.002, 'e': 0.28707837984570167}",30,11,-7.949302749692746,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
626,False,"{'a': 0.002, 'e': 0.2865047968601901}",20,0,11.86030561504407,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
627,False,"{'a': 0.002, 'e': 0.285932359894248}",25,3,19.186064490293894,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
628,False,"{'a': 0.002, 'e': 0.28536106665812666}",30,9,-60.856943348940064,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 1}",1
629,False,"{'a': 0.002, 'e': 0.2847909148666525}",20,0,11.638964120692526,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
630,False,"{'a': 0.002, 'e': 0.28422190223921745}",20,2,9.989069600902576,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
631,False,"{'a': 0.002, 'e': 0.2836540264997704}",25,3,-40.52255181456201,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
632,False,"{'a': 0.002, 'e': 0.2830872853768075}",30,13,4.893308250126924,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
633,False,"{'a': 0.002, 'e': 0.2825216766033636}",20,0,1.5398134192117343,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
634,False,"{'a': 0.002, 'e': 0.28195719791700274}",20,0,12.195576859153269,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
635,False,"{'a': 0.002, 'e': 0.2813938470598095}",20,12,1.970652504320446,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
636,False,"{'a': 0.002, 'e': 0.2808316217783798}",25,13,-29.338962028140664,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
637,False,"{'a': 0.002, 'e': 0.28027051982381157}",30,13,-45.537390408421125,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
638,False,"{'a': 0.002, 'e': 0.2797105389516963}",20,0,6.293306077289568,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
639,False,"{'a': 0.002, 'e': 0.27915167692210985}",20,16,6.14780918232901,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.002, 'e': 0.27859393149960326}",20,6,-39.23049877297238,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
641,False,"{'a': 0.002, 'e': 0.27803730045319414}",25,14,17.81695798268199,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.002, 'e': 0.2774817815563575}",20,0,-24.690958050342193,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
643,False,"{'a': 0.002, 'e': 0.2769273725870171}",20,13,15.508394211462804,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.002, 'e': 0.27637407132753633}",30,19,4.965683580389829,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.002, 'e': 0.27582187556470933}",30,0,7.201671262046848,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
646,False,"{'a': 0.002, 'e': 0.27527078308975234}",20,0,-4.533491572646279,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
647,False,"{'a': 0.002, 'e': 0.2747207916982947}",20,8,-6.803742051295483,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
648,False,"{'a': 0.002, 'e': 0.2741718991903702}",25,17,14.341772248278847,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.002, 'e': 0.27362410337040804}",25,18,-8.786199929532154,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
650,False,"{'a': 0.002, 'e': 0.2730774020472242}",20,6,16.107912350957122,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.002, 'e': 0.2725317930340126}",25,0,15.715703035971918,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
652,False,"{'a': 0.002, 'e': 0.2719872741483365}",30,16,10.416430153254497,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.002, 'e': 0.27144384321211973}",20,0,-7.157078275185927,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
654,False,"{'a': 0.002, 'e': 0.27090149805163766}",20,12,-7.730293778111355,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
655,False,"{'a': 0.002, 'e': 0.270360236497509}",25,11,22.77126779747088,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.002, 'e': 0.2698200563846868}",35,11,-9.191207878188738,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 0}",1
657,False,"{'a': 0.002, 'e': 0.26928095555244996}",35,15,10.99566901927629,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
658,False,"{'a': 0.002, 'e': 0.26874293184439435}",20,0,-0.12268916207255398,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
659,False,"{'a': 0.002, 'e': 0.2682059831084244}",20,15,1.046992820267402,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.002, 'e': 0.26767010719674456}",25,16,13.658319149610124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.002, 'e': 0.26713530196585034}",30,17,0.478257863131089,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
662,False,"{'a': 0.002, 'e': 0.2666015652765202}",30,4,-2.2163276861272143,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
663,False,"{'a': 0.002, 'e': 0.26606889499380665}",35,20,12.800889423525712,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.002, 'e': 0.2655372889870278}",25,8,-8.40146473215138,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
665,False,"{'a': 0.002, 'e': 0.2650067451297589}",25,0,9.678417547602228,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
666,False,"{'a': 0.002, 'e': 0.26447726129982396}",20,13,10.041312957573943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.002, 'e': 0.2639488353792868}",20,0,5.073885913775682,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
668,False,"{'a': 0.002, 'e': 0.2634214652544431}",20,10,20.153908071675534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.002, 'e': 0.26289514881581166}",30,6,-15.797335052842461,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 1}",1
670,False,"{'a': 0.002, 'e': 0.262369883958126}",25,12,10.461450819192196,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
671,False,"{'a': 0.002, 'e': 0.261845668580326}",20,6,-8.468029767064397,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
672,False,"{'a': 0.002, 'e': 0.2613225005855494}",20,6,5.136916128002184,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.002, 'e': 0.26080037788112365}",30,2,-24.47339048996728,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 1}",1
674,False,"{'a': 0.002, 'e': 0.2602792983785571}",35,20,24.66550606918247,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.002, 'e': 0.2597592599935311}",20,15,9.826356023265497,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.002, 'e': 0.2592402606458915}",25,11,-17.397724556196206,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
677,False,"{'a': 0.002, 'e': 0.25872229825964005}",25,2,-1.7675292211745974,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
678,False,"{'a': 0.002, 'e': 0.25820537076292666}",25,13,-21.40543904813793,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
679,False,"{'a': 0.002, 'e': 0.25768947608804055}",30,13,13.3670084486233,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.002, 'e': 0.2571746121714024}",25,14,-7.850169840212562,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.002, 'e': 0.2566607769535559}",25,14,18.60043856386057,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.002, 'e': 0.2561479683791593}",25,8,1.0996922212350866,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
683,False,"{'a': 0.002, 'e': 0.25563618439697783}",30,3,26.12751051322571,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.002, 'e': 0.2551254229598748}",25,15,-23.312051059074502,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
685,False,"{'a': 0.002, 'e': 0.2546156820248037}",30,17,8.481245880163579,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.002, 'e': 0.25410695955280027}",20,0,-23.810101289901553,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
687,False,"{'a': 0.002, 'e': 0.25359925350897383}",30,0,-40.64826591494531,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
688,False,"{'a': 0.002, 'e': 0.25309256186249957}",20,0,28.543449181904997,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
689,False,"{'a': 0.002, 'e': 0.2525868825866102}",25,7,1.0274154235656825,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
690,False,"{'a': 0.002, 'e': 0.25208221365858796}",20,15,9.467332222698724,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.002, 'e': 0.25157855305975646}",30,0,42.348814279372355,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.002, 'e': 0.25107589877547265}",30,4,28.07489362149623,"{0: 24, 1: 2, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.002, 'e': 0.25057424879511875}",20,0,5.992438939459638,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
694,False,"{'a': 0.002, 'e': 0.2500736011120941}",35,21,1.5590128347858057,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
695,False,"{'a': 0.002, 'e': 0.24957395372380728}",30,17,-12.904454954853659,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
696,False,"{'a': 0.002, 'e': 0.24907530463166816}",25,11,23.977652336493662,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.002, 'e': 0.24857765184107966}",30,2,-33.52511172848799,"{0: 23, 1: 0, 2: 3, 3: 2, 4: 0}",1
698,False,"{'a': 0.002, 'e': 0.24808099336142997}",25,13,18.48524432543646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.002, 'e': 0.2475853272060845}",25,0,8.803755954587775,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
700,False,"{'a': 0.002, 'e': 0.24709065139237796}",30,14,10.728100058025932,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
701,False,"{'a': 0.002, 'e': 0.24659696394160643}",30,12,28.77279015314033,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.002, 'e': 0.2461042628790195}",25,0,17.982806919175825,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
703,False,"{'a': 0.002, 'e': 0.2456125462338122}",30,0,-40.69620529417781,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
704,False,"{'a': 0.002, 'e': 0.24512181203911731}",25,0,-22.795526550155998,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
705,False,"{'a': 0.002, 'e': 0.2446320583319975}",20,16,9.494964031232318,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.002, 'e': 0.2441432831534371}",25,0,10.003812230240108,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
707,False,"{'a': 0.002, 'e': 0.24365548454833486}",35,1,17.467407270793966,"{0: 31, 1: 2, 2: 0, 3: 1, 4: 0}",1
708,False,"{'a': 0.002, 'e': 0.24316866056549566}",25,5,-27.46779858993605,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
709,False,"{'a': 0.002, 'e': 0.24268280925762298}",25,7,14.809880266418844,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.002, 'e': 0.2421979286813109}",20,4,-31.487552759610434,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
711,False,"{'a': 0.002, 'e': 0.24171401689703645}",20,8,6.626651976595101,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.002, 'e': 0.24123107196915192}",20,4,23.243543479710397,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.002, 'e': 0.24074909196587688}",30,6,18.870294402946485,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
714,False,"{'a': 0.002, 'e': 0.2402680749592907}",20,10,-2.6260718517330064,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
715,False,"{'a': 0.002, 'e': 0.2397880190253247}",25,6,16.551240895597225,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.002, 'e': 0.23930892224375455}",30,18,23.382951123033134,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.002, 'e': 0.23883078269819244}",20,0,-1.6579722528825673,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
718,False,"{'a': 0.002, 'e': 0.23835359847607956}",30,17,19.72331617193088,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.002, 'e': 0.2378773676686784}",25,0,-18.577145549356615,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
720,False,"{'a': 0.002, 'e': 0.23740208837106508}",20,10,-28.796462008969954,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
721,False,"{'a': 0.002, 'e': 0.23692775868212176}",25,20,7.640836503681979,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.002, 'e': 0.2364543767045291}",30,7,-9.772370023210598,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
723,False,"{'a': 0.002, 'e': 0.23598194054475852}",35,12,27.073401661145226,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.002, 'e': 0.23551044831306475}",20,0,5.017731997184714,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
725,False,"{'a': 0.002, 'e': 0.23503989812347828}",20,2,-2.726142506499329,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
726,False,"{'a': 0.002, 'e': 0.23457028809379765}",25,2,-47.254969296269806,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 2}",1
727,False,"{'a': 0.002, 'e': 0.2341016163455822}",30,22,-9.588853285163776,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
728,False,"{'a': 0.002, 'e': 0.23363388100414423}",20,0,33.31622889795604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
729,False,"{'a': 0.002, 'e': 0.2331670801985418}",20,3,18.235989251360742,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.002, 'e': 0.23270121206157107}",25,16,17.7422581987782,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.002, 'e': 0.23223627472975883}",25,14,2.275212516041117,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.002, 'e': 0.23177226634335515}",25,0,-27.527008131348946,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
733,False,"{'a': 0.002, 'e': 0.23130918504632592}",20,16,8.697438608883306,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.002, 'e': 0.23084702898634524}",20,2,-15.885246026868387,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
735,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,11,-10.090550686522143,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.22992548518672384}",25,11,18.572117118431663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22946609376090668}",20,0,27.623025552716133,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
738,False,"{'a': 0.002, 'e': 0.2290076201997705}",20,2,-24.11305506519677,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
739,False,"{'a': 0.002, 'e': 0.2285500626694205}",20,3,-3.5847253218862667,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22809341933962587}",20,10,19.86001913989699,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.22763768838381274}",30,13,20.535094527665166,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.22718286797905665}",20,0,-11.65310995693805,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.22672895630607542}",25,1,-79.14782458491585,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 2}",1
744,False,"{'a': 0.002, 'e': 0.2262759515492217}",20,3,14.245209624132233,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22582385189647586}",25,17,-3.926345025045654,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.22537265553943872}",20,0,9.559332871111101,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
747,False,"{'a': 0.002, 'e': 0.22492236067332425}",20,3,20.98033683278453,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.22447296549695234}",20,14,1.3583896880584483,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.22402446821274175}",35,18,19.772293374972506,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.22357686702670268}",25,3,-20.270601438390727,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
751,False,"{'a': 0.002, 'e': 0.22313016014842982}",20,1,-5.375010870014044,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.22268434579109508}",20,7,7.30865330382345,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,5,1.7206969612276353,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22179538750977074}",35,16,-10.985022807135751,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22135224002994683}",20,13,13.137784938370105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.2209099779593782}",20,12,13.471670259975024,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22046859952901593}",25,14,-44.656283291415654,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
758,False,"{'a': 0.002, 'e': 0.22002810297334574}",20,14,-24.748802697629745,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21958848653038082}",25,10,-19.87919986457893,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
760,False,"{'a': 0.002, 'e': 0.2191497484416548}",20,0,-14.279479801725223,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
761,False,"{'a': 0.002, 'e': 0.21871188695221475}",20,11,-2.9990438237740067,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.21827490031061414}",20,0,-87.01036712116169,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
763,False,"{'a': 0.002, 'e': 0.21783878676890578}",25,12,16.744778057168997,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.21740354458263497}",20,0,-65.44093108942444,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
765,False,"{'a': 0.002, 'e': 0.21696917201083235}",20,13,-14.409077791351448,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.21653566731600707}",20,0,7.390791485907664,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21610302876413975}",20,16,8.739661828168403,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.21567125462467565}",30,10,38.11656861151646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.21524034317051757}",30,20,4.412370633059865,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.2148102926780192}",25,10,13.219760473288666,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.21438110142697794}",25,17,-51.549925534195886,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",25,0,-45.67610095518362,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",20,12,-6.6368089296981285,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,0,28.96684523560238,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",35,11,43.29364355952757,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",35,22,-20.738500311858587,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",25,8,-49.30499803044922,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",25,7,-2.923073721328686,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,0,-54.185723421550634,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",30,14,5.6989560108309085,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",20,0,6.751136942693773,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",30,18,22.25277185383845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",30,7,2.9424943243700543,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",25,7,34.842573335050396,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",30,7,27.089211318591243,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,14,4.277301442230392,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",30,9,40.31487133028214,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20721466377212}",25,18,-8.898755031009252,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",25,0,38.125007090274536,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",30,18,9.394239793525824,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",20,5,19.270717858671468,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",20,10,14.215450221295796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,2,-24.688586514798242,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",25,0,12.172558801969759,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",30,16,17.360574753971104,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",20,5,9.316739721976893,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",25,14,14.204146080207725,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",35,8,-20.512335688209102,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",25,11,12.492702871232323,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",20,0,0.6934635443940185,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",20,0,-110.82766638639367,"{0: 13, 1: 3, 2: 1, 3: 1, 4: 2}",0
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",30,14,-10.417117867197788,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",20,14,8.065862512157167,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",30,0,-10.078177943745283,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",20,8,5.495026728739804,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",20,3,-37.450522166176825,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",25,13,0.8492355868493704,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,13,13.478169656860997,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
